x_clean,y_clean,z_clean,x_data,y_data,z_data,x_odr,y_odr,z_odr
4.288238319181617,1.0067144699016017,27.080526056041744,4.53249402197862,-0.9662635249987463,28.800435154631764,4.345674595212878,1.0178413577094332,27.28550442606823
3.97777994855655,1.0481702405908124,26.40970237635692,5.398939020941142,3.7065869279878925,26.12090055431392,3.6723041476488913,0.5698033736704369,26.46583234327582
3.7018714126629564,1.1108643530115772,25.755548548585292,6.72219206562238,2.8221841788308435,21.46760772463342,3.7508633295474705,1.161062461264155,25.932505616919183
3.4590554392445756,1.1909897416325457,25.118381701734233,0.5852940492109684,3.56186539210527,25.450139939304957,3.1609079459604184,0.7454290026563944,25.16594356713262
3.247688706630372,1.2855035043646756,24.49830214276904,0.40684810417916983,3.570269335356097,23.882489670901293,3.2905309981977178,1.3646620058625873,24.652746140185148
3.0660285346873737,1.392049010869173,23.89527815083266,10.442237622688044,2.051459100968584,29.304383907413108,2.778031704589491,0.9742089896049551,23.937395900466594
2.9123037969163637,1.508876458884163,23.309207769349367,5.606778285884127,-1.5935325830765685,16.92324666079228,2.950011058423646,1.6079292211673395,23.444564898951324
2.784771630188016,1.6347661776499167,22.73996301947265,3.3835376159742916,-1.592308082204281,20.941742656580164,2.5083869860068333,1.2399947910456894,22.778500192410146
2.681761696224736,1.76895737118348,22.18742117016921,7.361773247739368,0.3417273793494189,24.410424021566286,2.7144420428245213,1.8802356219776086,22.305652403509477
2.601709778294817,1.9110838172862166,21.651486865471153,3.644575917363571,2.9246414865999624,23.960370644891594,2.337433238997537,1.5354420629997345,21.687497850377337
2.543182428208207,2.0611171993735966,21.132108126971122,1.149526297779585,0.020618581764884514,21.508470754297978,2.5703521032839314,2.1784219647798233,21.234141894670547
2.5048942500141185,2.2193181659490526,20.629288569712763,-0.46173710580485494,-2.7314703334647317,21.87551033380661,2.2525803043201647,1.8596461251610532,20.663305552141498
2.4857192445596157,2.3861948190332716,20.14309761059789,-0.24119680908203378,4.525175425422554,20.008664230060386,2.506546610501235,2.5047263187279776,20.22911194738424
2.4846974617168693,2.5624680741614663,19.67368000932188,-1.03955267730153,-3.1932532996018255,20.216527402349843,2.243811205880932,2.2163485755750485,19.70587990724047
2.501038026779667,2.7490431687990284,19.221265751146277,2.722069723426633,4.03862833739304,21.7132998667997,2.514522301950552,2.8652749344723056,19.290861466845513
2.53411943176967,2.946986491054351,18.786181042216835,0.8357988558254545,4.6089226027243715,18.51882830508641,2.303926965887629,2.612677015283448,18.81647273605952
2.583487815285896,3.1575068316665535,18.36886102402278,1.835778137288859,5.93808467375875,21.736009705176755,2.588585552823445,3.2690581137852073,18.421161712092612
2.6488537977170243,3.381940110130842,17.969864706915832,-0.7869139514736041,0.44167454847870147,15.550799089394692,2.4285659857345325,3.0583161684461957,17.997927016261496
2.7300882919608576,3.6217365750439288,17.58989255763057,4.738154917742529,5.51720383796619,22.0912871481946,2.725803085036459,3.7272749204280133,17.623598940687543
2.827217571782851,3.8784494164642225,17.229807138066178,2.261712200478475,3.756302623116084,16.194203750503693,2.6161030381548724,3.564985910704229,17.255099323503334
2.940417748127834,4.153723643167663,16.890657168648982,3.666960751262465,5.337401388371744,20.75959088599531,2.9258687011360287,4.252916771724414,16.904077193598393
3.0700086748432884,4.449283960169332,16.573705365862605,4.435822721123321,6.118053465761721,18.737530983318486,2.8674912417475733,4.146091759811497,16.5954670021125
3.2164471755485593,4.766920222684666,16.280460365410928,2.228281610215346,4.596396870270569,20.514835418266657,3.1909309186914028,4.8604493358681875,16.271534366170243
3.3803193485060183,5.108468833704428,16.012712972997747,7.5354030300530095,4.908662607470724,15.032861471601802,3.1860740863996657,4.816399192874753,16.02996965996264
3.562331561733602,5.475788186951847,15.772576863009723,5.693404779348779,6.821443370763207,17.946251774563653,3.525391857127705,5.565430838317902,15.738919792516723
3.7632995915848033,5.870725931259674,15.562533645043688,2.8289284129953507,3.9052935484954316,17.122884042639278,3.5773607793775226,5.5915527162895975,15.574129703181342
3.9841351802322094,6.295075447161074,15.385481905418953,3.827147379109862,6.564672091292022,14.737335250947925,3.9356537590018443,6.383862187904182,15.324472888795338
4.225829087393642,6.750518490545909,15.244789362647646,5.796357326613838,5.845489768720499,17.42776899861339,4.048722636138066,6.487204250077238,15.249479164495849
4.489429487459095,7.238550493351953,15.144346598961354,8.521103886696729,6.3346661285816435,17.2189303841833,4.429751401875181,7.3309917680091035,15.053310863901165
4.776014316279481,7.760384559266872,15.088619880382172,2.7244766377476104,5.26295412850683,18.3886685659782,4.608925950080466,7.5174263907523375,15.08526665214965
5.086655908838139,8.316829825017443,15.082699282650434,6.045529067748838,9.234858824255268,17.958878710642693,5.016761369240731,8.419191955017878,14.95924940569516
5.422376004566091,8.908139689403338,15.132336623724727,6.394658229318769,5.000289912266107,13.598738662029268,5.267363142361421,8.691966824320641,15.12029110196864
5.784088958073996,9.53382561540202,15.24396549892718,9.297175133354791,13.791284410926533,13.367728233420722,5.705819165242181,9.654397660937347,15.086595781462432
6.172530823816037,10.192433033115217,15.4246929870399,4.2091020917249065,7.2032712308572355,18.376848705841393,6.032777622060902,10.011778127629817,15.40444958583942
